iteration,objective_evaluations,current_length,best_length,candidate_length,delta,temperature,accepted,accepted_worse
9512,9512,14116.472945166162,14116.472945166162,15260.4133489137,1143.9404037475376,8.594014800509498,False,False
9513,9513,14116.472945166162,14116.472945166162,14677.20510612424,560.732160958077,8.589717793109243,False,False
9514,9514,14116.472945166162,14116.472945166162,14290.97783147874,174.50488631257764,8.58542293421269,False,False
9515,9515,14116.472945166162,14116.472945166162,15684.936877599772,1568.4639324336094,8.581130222745584,False,False
9516,9516,14116.472945166162,14116.472945166162,15151.970320118997,1035.497374952834,8.576839657634212,False,False
9517,9517,14116.472945166162,14116.472945166162,15196.390628519819,1079.9176833536571,8.572551237805394,False,False
9518,9518,14116.472945166162,14116.472945166162,14527.417121697159,410.9441765309969,8.568264962186493,False,False
9519,9519,14116.472945166162,14116.472945166162,14292.265716019969,175.79277085380562,8.5639808297054,False,False
9520,9520,14116.472945166162,14116.472945166162,14730.50063570804,614.0276905418776,8.559698839290547,False,False
9521,9521,14116.472945166162,14116.472945166162,14673.120931082092,556.6479859159299,8.555418989870903,False,False
9522,9522,14116.472945166162,14116.472945166162,15083.41588006274,966.9429348965764,8.551141280375967,False,False
9523,9523,14116.472945166162,14116.472945166162,14224.905180514976,108.43223534881264,8.546865709735782,False,False
9524,9524,14116.472945166162,14116.472945166162,15012.613989822961,896.1410446567987,8.542592276880914,False,False
9525,9525,14116.472945166162,14116.472945166162,14285.326702307282,168.853757141119,8.538320980742474,False,False
9526,9526,14116.472945166162,14116.472945166162,14222.208086370912,105.73514120474988,8.534051820252103,False,False
9527,9527,14116.472945166162,14116.472945166162,15607.024328704118,1490.5513835379547,8.529784794341976,False,False
9528,9528,14116.472945166162,14116.472945166162,15752.190077646535,1635.7171324803735,8.525519901944806,False,False
9529,9529,14116.472945166162,14116.472945166162,14534.67101621181,418.1980710456474,8.521257141993834,False,False
9530,9530,14116.472945166162,14116.472945166162,14225.652283114605,109.17933794844198,8.516996513422837,False,False
9531,9531,14116.472945166162,14116.472945166162,15050.096572637502,933.6236274713394,8.512738015166128,False,False
9532,9532,14116.472945166162,14116.472945166162,15495.50217756819,1379.0292324020281,8.508481646158545,False,False
9533,9533,14116.472945166162,14116.472945166162,14473.364295600566,356.8913504344039,8.504227405335467,False,False
9534,9534,14116.472945166162,14116.472945166162,14123.354525885194,6.88158071903041,8.499975291632797,False,False
9535,9535,14116.472945166162,14116.472945166162,15900.309510849198,1783.8365656830356,8.495725303986982,False,False
9536,9536,14116.472945166162,14116.472945166162,15439.19980300086,1322.726857834697,8.49147744133499,False,False
9537,9537,14116.472945166162,14116.472945166162,14241.03855823282,124.5656130666569,8.487231702614322,False,False
9538,9538,14116.472945166162,14116.472945166162,15454.775660428393,1338.3027152622317,8.482988086763015,False,False
9539,9539,14116.472945166162,14116.472945166162,15811.539796453408,1695.0668512872446,8.478746592719634,False,False
9540,9540,14116.472945166162,14116.472945166162,14937.90689705242,821.4339518862575,8.474507219423275,False,False
9541,9541,14116.472945166162,14116.472945166162,15564.83690078691,1448.3639556207474,8.470269965813564,False,False
9542,9542,14116.472945166162,14116.472945166162,15454.775660428393,1338.3027152622317,8.466034830830658,False,False
9543,9543,14116.472945166162,14116.472945166162,15685.060221457446,1568.5872762912843,8.461801813415242,False,False
9544,9544,14116.472945166162,14116.472945166162,15105.366550570563,988.8936054044009,8.457570912508535,False,False
9545,9545,14116.472945166162,14116.472945166162,15043.986568724968,927.513623558806,8.45334212705228,False,False
9546,9546,14116.472945166162,14116.472945166162,14386.500343145985,270.0273979798217,8.449115455988755,False,False
9547,9547,14116.472945166162,14116.472945166162,14389.746585790303,273.27364062414085,8.444890898260763,False,False
9548,9548,14116.472945166162,14116.472945166162,15197.12193588999,1080.6489907238276,8.440668452811632,False,False
9549,9549,14116.472945166162,14116.472945166162,14443.193875688386,326.72093052222397,8.436448118585227,False,False
9550,9550,14066.775480399328,14066.775480399328,14066.775480399328,-49.69746476683457,8.432229894525936,True,False
9551,9551,14066.775480399328,14066.775480399328,14835.59174587501,768.8162654756813,8.428013779578672,False,False
9552,9552,14066.775480399328,14066.775480399328,15293.634856802446,1226.8593764031168,8.423799772688884,False,False
9553,9553,14066.775480399328,14066.775480399328,15324.849049805349,1258.0735694060197,8.41958787280254,False,False
9554,9554,14066.775480399328,14066.775480399328,14809.232790340608,742.4573099412785,8.415378078866139,False,False
9555,9555,14066.775480399328,14066.775480399328,14988.477715513007,921.7022351136783,8.411170389826706,False,False
9556,9556,14066.775480399328,14066.775480399328,14380.239662492186,313.46418209285775,8.406964804631793,False,False
9557,9557,14066.775480399328,14066.775480399328,14424.902447393571,358.126966994243,8.402761322229477,False,False
9558,9558,14066.775480399328,14066.775480399328,14180.130226014817,113.35474561548813,8.398559941568363,False,False
9559,9559,14066.775480399328,14066.775480399328,15181.428231666632,1114.652751267304,8.394360661597581,False,False
9560,9560,14066.775480399328,14066.775480399328,15334.62296157577,1267.8474811764418,8.39016348126678,False,False
9561,9561,14066.775480399328,14066.775480399328,14165.185386465215,98.40990606588588,8.38596839952615,False,False
9562,9562,14066.775480399328,14066.775480399328,15611.058721660494,1544.2832412611656,8.381775415326386,False,False
9563,9563,14066.775480399328,14066.775480399328,14625.457191225212,558.6817108258833,8.377584527618723,False,False
9564,9564,14066.775480399328,14066.775480399328,15070.210929204888,1003.4354488055604,8.373395735354915,False,False
9565,9565,14066.775480399328,14066.775480399328,14666.393168923289,599.6176885239593,8.369209037487238,False,False
9566,9566,14066.775480399328,14066.775480399328,15209.281705604933,1142.5062252056048,8.365024432968495,False,False
9567,9567,14066.775480399328,14066.775480399328,14659.760449448799,592.9849690494709,8.36084192075201,False,False
9568,9568,14066.775480399328,14066.775480399328,14843.170336058201,776.3948556588732,8.356661499791635,False,False
9569,9569,14066.775480399328,14066.775480399328,14954.1955685554,887.4200881560713,8.35248316904174,False,False
9570,9570,14066.775480399328,14066.775480399328,15156.478587908003,1089.7031075086743,8.348306927457218,False,False
9571,9571,14066.775480399328,14066.775480399328,15665.166461087028,1598.3909806877004,8.344132773993492,False,False
9572,9572,14066.775480399328,14066.775480399328,14732.980857034501,666.2053766351736,8.339960707606494,False,False
9573,9573,14066.775480399328,14066.775480399328,14543.807642973963,477.03216257463464,8.335790727252691,False,False
9574,9574,14066.775480399328,14066.775480399328,15566.263370683439,1499.4878902841092,8.331622831889067,False,False
9575,9575,14066.775480399328,14066.775480399328,14719.894690284478,653.1192098851496,8.32745702047312,False,False
9576,9576,14066.775480399328,14066.775480399328,14478.92991491751,412.154434518181,8.323293291962885,False,False
9577,9577,14066.775480399328,14066.775480399328,14292.305791448802,225.53031104947326,8.319131645316904,False,False
9578,9578,14066.775480399328,14066.775480399328,15169.926695170469,1103.15121477114,8.314972079494247,False,False
9579,9579,14066.775480399328,14066.775480399328,15465.688812797003,1398.9133323976748,8.3108145934545,False,False
9580,9580,14066.775480399328,14066.775480399328,15097.43194406042,1030.6564636610908,8.306659186157772,False,False
9581,9581,14066.775480399328,14066.775480399328,15382.59478116695,1315.8193007676214,8.302505856564695,False,False
9582,9582,14066.775480399328,14066.775480399328,14151.853033570314,85.07755317098616,8.298354603636412,False,False
9583,9583,14066.775480399328,14066.775480399328,15305.488912128556,1238.7134317292278,8.294205426334596,False,False
9584,9584,14066.775480399328,14066.775480399328,14833.28968595897,766.5142055596414,8.290058323621428,False,False
9585,9585,14066.775480399328,14066.775480399328,15726.665288874756,1659.889808475428,8.285913294459618,False,False
9586,9586,14066.775480399328,14066.775480399328,15424.350341474475,1357.5748610751473,8.281770337812388,False,False
9587,9587,14066.775480399328,14066.775480399328,14883.047146687983,816.2716662886544,8.277629452643483,False,False
9588,9588,14066.775480399328,14066.775480399328,15232.665253773861,1165.8897733745318,8.273490637917162,False,False
9589,9589,14066.775480399328,14066.775480399328,15800.71328066839,1733.9378002690605,8.269353892598204,False,False
9590,9590,14066.775480399328,14066.775480399328,14460.615957848924,393.8404774495963,8.265219215651905,False,False
9591,9591,14066.775480399328,14066.775480399328,15305.419928691732,1238.6444482924035,8.26108660604408,False,False
9592,9592,14066.775480399328,14066.775480399328,14870.160482618941,803.3850022196127,8.256956062741057,False,False
9593,9593,14066.775480399328,14066.775480399328,15376.290488940162,1309.5150085408325,8.252827584709689,False,False
9594,9594,14066.775480399328,14066.775480399328,15328.209503082659,1261.4340226833299,8.248701170917332,False,False
9595,9595,14066.775480399328,14066.775480399328,14254.091758330645,187.3162779313163,8.244576820331876,False,False
9596,9596,14066.775480399328,14066.775480399328,14232.940436791656,166.16495639232693,8.24045453192171,False,False
9597,9597,14066.775480399328,14066.775480399328,14659.597652234492,592.8221718351633,8.23633430465575,False,False
9598,9598,14066.775480399328,14066.775480399328,14778.97350280098,712.1980224016509,8.232216137503423,False,False
9599,9599,14066.775480399328,14066.775480399328,15601.01600273835,1534.2405223390206,8.228100029434671,False,False
9600,9600,14066.775480399328,14066.775480399328,14370.68223843761,303.9067580382821,8.223985979419954,False,False
9601,9601,14066.775480399328,14066.775480399328,15283.963929072834,1217.188448673506,8.219873986430244,False,False
9602,9602,14066.775480399328,14066.775480399328,15509.485742588604,1442.7102621892755,8.215764049437029,False,False
9603,9603,14066.775480399328,14066.775480399328,14677.112384573853,610.3369041745242,8.211656167412311,False,False
9604,9604,14066.775480399328,14066.775480399328,14305.25804487948,238.4825644801521,8.207550339328606,False,False
9605,9605,14066.775480399328,14066.775480399328,14579.397397082215,512.6219166828864,8.203446564158941,False,False
9606,9606,14066.775480399328,14066.775480399328,15906.540968776253,1839.7654883769248,8.199344840876863,False,False
9607,9607,14066.775480399328,14066.775480399328,14136.14605528635,69.370574887022,8.195245168456424,False,False
9608,9608,14066.775480399328,14066.775480399328,14547.38549042904,480.61001002971136,8.191147545872198,False,False
9609,9609,14066.775480399328,14066.775480399328,15173.1539100289,1106.37842962957,8.187051972099262,False,False
9610,9610,14066.775480399328,14066.775480399328,14990.033459355054,923.2579789557258,8.182958446113213,False,False
9611,9611,14066.775480399328,14066.775480399328,15060.525010443278,993.7495300439489,8.178866966890157,False,False
9612,9612,14066.775480399328,14066.775480399328,15624.956002524897,1558.1805221255686,8.174777533406711,False,False
9613,9613,14066.775480399328,14066.775480399328,14859.536005709137,792.7605253098073,8.170690144640007,False,False
9614,9614,14066.775480399328,14066.775480399328,15635.549959356968,1568.7744789576393,8.16660479956769,False,False
9615,9615,14066.775480399328,14066.775480399328,14185.649702611336,118.87422221200649,8.162521497167907,False,False
9616,9616,14066.775480399328,14066.775480399328,15126.239327032083,1059.4638466327533,8.158440236419322,False,False
9617,9617,14066.775480399328,14066.775480399328,15288.166002157042,1221.3905217577135,8.154361016301113,False,False
9618,9618,14066.775480399328,14066.775480399328,15508.180296811255,1441.4048164119274,8.150283835792962,False,False
9619,9619,14066.775480399328,14066.775480399328,14715.02198042424,648.2465000249124,8.146208693875067,False,False
9620,9620,14066.775480399328,14066.775480399328,14901.815370217953,835.0398898186257,8.142135589528129,False,False
9621,9621,13987.77072511238,13987.77072511238,13987.77072511238,-79.00475528694983,8.138064521733368,True,False
9622,9622,13987.77072511238,13987.77072511238,14129.741522675096,141.97079756271634,8.1339954894725,False,False
9623,9623,13987.77072511238,13987.77072511238,15171.972898472875,1184.202173360497,8.129928491727764,False,False
9624,9624,13987.77072511238,13987.77072511238,14323.181539396826,335.4108142844468,8.1258635274819,False,False
9625,9625,13987.77072511238,13987.77072511238,14201.595156654987,213.82443154260687,8.121800595718161,False,False
9626,9626,13987.77072511238,13987.77072511238,14539.814954592533,552.0442294801546,8.117739695420301,False,False
