iteration,temperature,current_cmax,best_cmax,candidate_cmax,delta,accepted,accepted_worse
5095,0.01,1297,1286,1363,66,False,False
5096,0.01,1297,1286,1297,0,True,False
5097,0.01,1297,1286,1351,54,False,False
5098,0.01,1297,1286,1331,34,False,False
5099,0.01,1297,1286,1342,45,False,False
5100,0.01,1297,1286,1373,76,False,False
5101,0.01,1297,1286,1321,24,False,False
5102,0.01,1297,1286,1390,93,False,False
5103,0.01,1297,1286,1312,15,False,False
5104,0.01,1297,1286,1308,11,False,False
5105,0.01,1297,1286,1398,101,False,False
5106,0.01,1297,1286,1359,62,False,False
5107,0.01,1297,1286,1297,0,True,False
5108,0.01,1297,1286,1311,14,False,False
5109,0.01,1297,1286,1311,14,False,False
5110,0.01,1297,1286,1335,38,False,False
5111,0.01,1297,1286,1336,39,False,False
5112,0.01,1297,1286,1297,0,True,False
5113,0.01,1297,1286,1343,46,False,False
5114,0.01,1297,1286,1297,0,True,False
5115,0.01,1297,1286,1412,115,False,False
5116,0.01,1297,1286,1323,26,False,False
5117,0.01,1297,1286,1304,7,False,False
5118,0.01,1297,1286,1315,18,False,False
5119,0.01,1297,1286,1297,0,True,False
5120,0.01,1297,1286,1373,76,False,False
5121,0.01,1297,1286,1349,52,False,False
5122,0.01,1297,1286,1366,69,False,False
5123,0.01,1297,1286,1297,0,True,False
5124,0.01,1297,1286,1381,84,False,False
5125,0.01,1297,1286,1297,0,True,False
5126,0.01,1297,1286,1364,67,False,False
5127,0.01,1297,1286,1297,0,True,False
5128,0.01,1297,1286,1297,0,True,False
5129,0.01,1297,1286,1351,54,False,False
5130,0.01,1297,1286,1303,6,False,False
5131,0.01,1297,1286,1347,50,False,False
5132,0.01,1297,1286,1308,11,False,False
5133,0.01,1297,1286,1352,55,False,False
5134,0.01,1297,1286,1393,96,False,False
5135,0.01,1297,1286,1309,12,False,False
5136,0.01,1297,1286,1386,89,False,False
5137,0.01,1297,1286,1383,86,False,False
5138,0.01,1297,1286,1297,0,True,False
5139,0.01,1297,1286,1315,18,False,False
5140,0.01,1297,1286,1305,8,False,False
5141,0.01,1297,1286,1365,68,False,False
5142,0.01,1297,1286,1374,77,False,False
5143,0.01,1297,1286,1424,127,False,False
5144,0.01,1297,1286,1328,31,False,False
5145,0.01,1297,1286,1347,50,False,False
5146,0.01,1297,1286,1402,105,False,False
5147,0.01,1297,1286,1297,0,True,False
5148,0.01,1297,1286,1355,58,False,False
5149,0.01,1297,1286,1339,42,False,False
5150,0.01,1297,1286,1318,21,False,False
5151,0.01,1297,1286,1380,83,False,False
5152,0.01,1297,1286,1297,0,True,False
5153,0.01,1297,1286,1349,52,False,False
5154,0.01,1297,1286,1324,27,False,False
5155,0.01,1297,1286,1389,92,False,False
5156,0.01,1297,1286,1357,60,False,False
5157,0.01,1297,1286,1383,86,False,False
5158,0.01,1297,1286,1309,12,False,False
5159,0.01,1297,1286,1383,86,False,False
5160,0.01,1297,1286,1404,107,False,False
5161,0.01,1297,1286,1328,31,False,False
5162,0.01,1297,1286,1337,40,False,False
5163,0.01,1297,1286,1312,15,False,False
5164,0.01,1297,1286,1415,118,False,False
5165,0.01,1297,1286,1318,21,False,False
5166,0.01,1297,1286,1297,0,True,False
5167,0.01,1297,1286,1340,43,False,False
5168,0.01,1297,1286,1379,82,False,False
5169,0.01,1297,1286,1351,54,False,False
5170,0.01,1297,1286,1388,91,False,False
5171,0.01,1297,1286,1297,0,True,False
5172,0.01,1297,1286,1364,67,False,False
5173,0.01,1297,1286,1471,174,False,False
5174,0.01,1297,1286,1379,82,False,False
5175,0.01,1297,1286,1359,62,False,False
5176,0.01,1297,1286,1342,45,False,False
5177,0.01,1297,1286,1373,76,False,False
5178,0.01,1297,1286,1312,15,False,False
5179,0.01,1297,1286,1387,90,False,False
5180,0.01,1297,1286,1354,57,False,False
5181,0.01,1297,1286,1351,54,False,False
5182,0.01,1297,1286,1348,51,False,False
5183,0.01,1297,1286,1347,50,False,False
5184,0.01,1297,1286,1324,27,False,False
5185,0.01,1297,1286,1355,58,False,False
5186,0.01,1297,1286,1317,20,False,False
5187,0.01,1297,1286,1297,0,True,False
5188,0.01,1297,1286,1353,56,False,False
5189,0.01,1297,1286,1413,116,False,False
5190,0.01,1297,1286,1325,28,False,False
5191,0.01,1297,1286,1371,74,False,False
5192,0.01,1297,1286,1297,0,True,False
5193,0.01,1297,1286,1297,0,True,False
5194,0.01,1297,1286,1324,27,False,False
5195,0.01,1297,1286,1316,19,False,False
5196,0.01,1297,1286,1339,42,False,False
5197,0.01,1297,1286,1388,91,False,False
5198,0.01,1297,1286,1324,27,False,False
5199,0.01,1297,1286,1297,0,True,False
5200,0.01,1297,1286,1297,0,True,False
5201,0.01,1297,1286,1368,71,False,False
5202,0.01,1297,1286,1343,46,False,False
5203,0.01,1297,1286,1312,15,False,False
5204,0.01,1297,1286,1374,77,False,False
5205,0.01,1297,1286,1383,86,False,False
5206,0.01,1297,1286,1297,0,True,False
5207,0.01,1297,1286,1351,54,False,False
5208,0.01,1297,1286,1388,91,False,False
5209,0.01,1297,1286,1388,91,False,False
5210,0.01,1297,1286,1297,0,True,False
5211,0.01,1297,1286,1335,38,False,False
5212,0.01,1297,1286,1297,0,True,False
5213,0.01,1297,1286,1394,97,False,False
5214,0.01,1297,1286,1382,85,False,False
5215,0.01,1297,1286,1311,14,False,False
5216,0.01,1297,1286,1378,81,False,False
5217,0.01,1297,1286,1388,91,False,False
5218,0.01,1297,1286,1352,55,False,False
5219,0.01,1297,1286,1304,7,False,False
5220,0.01,1297,1286,1297,0,True,False
5221,0.01,1297,1286,1313,16,False,False
5222,0.01,1297,1286,1350,53,False,False
5223,0.01,1297,1286,1390,93,False,False
5224,0.01,1297,1286,1390,93,False,False
5225,0.01,1297,1286,1310,13,False,False
5226,0.01,1297,1286,1336,39,False,False
5227,0.01,1297,1286,1297,0,True,False
5228,0.01,1297,1286,1356,59,False,False
5229,0.01,1297,1286,1297,0,True,False
5230,0.01,1297,1286,1376,79,False,False
5231,0.01,1297,1286,1358,61,False,False
5232,0.01,1297,1286,1353,56,False,False
5233,0.01,1297,1286,1322,25,False,False
5234,0.01,1297,1286,1297,0,True,False
5235,0.01,1297,1286,1408,111,False,False
5236,0.01,1297,1286,1376,79,False,False
5237,0.01,1297,1286,1396,99,False,False
5238,0.01,1297,1286,1333,36,False,False
5239,0.01,1297,1286,1297,0,True,False
5240,0.01,1297,1286,1318,21,False,False
5241,0.01,1297,1286,1297,0,True,False
5242,0.01,1297,1286,1325,28,False,False
5243,0.01,1297,1286,1336,39,False,False
5244,0.01,1297,1286,1331,34,False,False
5245,0.01,1297,1286,1388,91,False,False
5246,0.01,1297,1286,1318,21,False,False
5247,0.01,1297,1286,1372,75,False,False
5248,0.01,1297,1286,1367,70,False,False
5249,0.01,1297,1286,1328,31,False,False
5250,0.01,1297,1286,1389,92,False,False
5251,0.01,1297,1286,1385,88,False,False
5252,0.01,1297,1286,1331,34,False,False
5253,0.01,1297,1286,1370,73,False,False
5254,0.01,1297,1286,1297,0,True,False
5255,0.01,1297,1286,1299,2,False,False
5256,0.01,1297,1286,1313,16,False,False
5257,0.01,1297,1286,1297,0,True,False
5258,0.01,1297,1286,1317,20,False,False
5259,0.01,1297,1286,1297,0,True,False
5260,0.01,1297,1286,1297,0,True,False
5261,0.01,1297,1286,1308,11,False,False
5262,0.01,1297,1286,1297,0,True,False
5263,0.01,1297,1286,1328,31,False,False
5264,0.01,1297,1286,1335,38,False,False
5265,0.01,1297,1286,1328,31,False,False
5266,0.01,1297,1286,1353,56,False,False
5267,0.01,1297,1286,1332,35,False,False
5268,0.01,1297,1286,1387,90,False,False
5269,0.01,1297,1286,1304,7,False,False
5270,0.01,1297,1286,1297,0,True,False
5271,0.01,1297,1286,1335,38,False,False
5272,0.01,1297,1286,1359,62,False,False
5273,0.01,1297,1286,1364,67,False,False
5274,0.01,1297,1286,1331,34,False,False
5275,0.01,1297,1286,1297,0,True,False
5276,0.01,1297,1286,1313,16,False,False
5277,0.01,1297,1286,1387,90,False,False
5278,0.01,1297,1286,1318,21,False,False
5279,0.01,1297,1286,1335,38,False,False
5280,0.01,1297,1286,1383,86,False,False
5281,0.01,1297,1286,1382,85,False,False
5282,0.01,1297,1286,1318,21,False,False
5283,0.01,1297,1286,1387,90,False,False
5284,0.01,1297,1286,1387,90,False,False
5285,0.01,1297,1286,1298,1,False,False
5286,0.01,1297,1286,1388,91,False,False
5287,0.01,1297,1286,1351,54,False,False
5288,0.01,1297,1286,1344,47,False,False
5289,0.01,1297,1286,1381,84,False,False
5290,0.01,1297,1286,1299,2,False,False
5291,0.01,1297,1286,1377,80,False,False
5292,0.01,1297,1286,1361,64,False,False
5293,0.01,1297,1286,1348,51,False,False
5294,0.01,1297,1286,1318,21,False,False
5295,0.01,1297,1286,1353,56,False,False
5296,0.01,1297,1286,1326,29,False,False
5297,0.01,1297,1286,1313,16,False,False
5298,0.01,1297,1286,1297,0,True,False
5299,0.01,1297,1286,1361,64,False,False
5300,0.01,1297,1286,1297,0,True,False
5301,0.01,1297,1286,1311,14,False,False
5302,0.01,1297,1286,1349,52,False,False
5303,0.01,1297,1286,1379,82,False,False
5304,0.01,1297,1286,1367,70,False,False
5305,0.01,1297,1286,1411,114,False,False
5306,0.01,1297,1286,1340,43,False,False
5307,0.01,1297,1286,1327,30,False,False
5308,0.01,1297,1286,1346,49,False,False
5309,0.01,1297,1286,1371,74,False,False
5310,0.01,1297,1286,1341,44,False,False
5311,0.01,1297,1286,1357,60,False,False
5312,0.01,1297,1286,1316,19,False,False
5313,0.01,1297,1286,1377,80,False,False
5314,0.01,1297,1286,1388,91,False,False
5315,0.01,1297,1286,1329,32,False,False
5316,0.01,1297,1286,1347,50,False,False
5317,0.01,1297,1286,1376,79,False,False
5318,0.01,1297,1286,1297,0,True,False
5319,0.01,1297,1286,1369,72,False,False
5320,0.01,1297,1286,1297,0,True,False
5321,0.01,1297,1286,1304,7,False,False
5322,0.01,1297,1286,1322,25,False,False
5323,0.01,1297,1286,1410,113,False,False
5324,0.01,1297,1286,1339,42,False,False
5325,0.01,1297,1286,1406,109,False,False
5326,0.01,1297,1286,1335,38,False,False
5327,0.01,1297,1286,1306,9,False,False
5328,0.01,1297,1286,1297,0,True,False
5329,0.01,1297,1286,1321,24,False,False
5330,0.01,1297,1286,1341,44,False,False
5331,0.01,1297,1286,1331,34,False,False
5332,0.01,1297,1286,1373,76,False,False
5333,0.01,1297,1286,1308,11,False,False
5334,0.01,1297,1286,1343,46,False,False
5335,0.01,1297,1286,1331,34,False,False
5336,0.01,1297,1286,1373,76,False,False
5337,0.01,1297,1286,1431,134,False,False
5338,0.01,1297,1286,1321,24,False,False
5339,0.01,1297,1286,1341,44,False,False
5340,0.01,1297,1286,1379,82,False,False
5341,0.01,1297,1286,1305,8,False,False
5342,0.01,1297,1286,1329,32,False,False
5343,0.01,1297,1286,1366,69,False,False
5344,0.01,1297,1286,1300,3,False,False
5345,0.01,1297,1286,1341,44,False,False
5346,0.01,1297,1286,1341,44,False,False
5347,0.01,1297,1286,1381,84,False,False
5348,0.01,1297,1286,1367,70,False,False
5349,0.01,1297,1286,1314,17,False,False
5350,0.01,1297,1286,1445,148,False,False
5351,0.01,1297,1286,1377,80,False,False
5352,0.01,1297,1286,1352,55,False,False
5353,0.01,1297,1286,1349,52,False,False
5354,0.01,1297,1286,1342,45,False,False
5355,0.01,1297,1286,1312,15,False,False
5356,0.01,1297,1286,1341,44,False,False
5357,0.01,1297,1286,1352,55,False,False
5358,0.01,1297,1286,1364,67,False,False
5359,0.01,1297,1286,1321,24,False,False
5360,0.01,1297,1286,1369,72,False,False
5361,0.01,1297,1286,1303,6,False,False
5362,0.01,1297,1286,1354,57,False,False
5363,0.01,1297,1286,1383,86,False,False
5364,0.01,1297,1286,1341,44,False,False
5365,0.01,1297,1286,1354,57,False,False
5366,0.01,1297,1286,1382,85,False,False
5367,0.01,1297,1286,1300,3,False,False
5368,0.01,1297,1286,1341,44,False,False
5369,0.01,1297,1286,1378,81,False,False
5370,0.01,1297,1286,1297,0,True,False
5371,0.01,1297,1286,1297,0,True,False
5372,0.01,1297,1286,1352,55,False,False
5373,0.01,1297,1286,1344,47,False,False
5374,0.01,1297,1286,1397,100,False,False
5375,0.01,1297,1286,1366,69,False,False
5376,0.01,1297,1286,1298,1,False,False
5377,0.01,1297,1286,1373,76,False,False
5378,0.01,1297,1286,1410,113,False,False
5379,0.01,1297,1286,1327,30,False,False
5380,0.01,1297,1286,1297,0,True,False
5381,0.01,1297,1286,1392,95,False,False
5382,0.01,1297,1286,1312,15,False,False
5383,0.01,1297,1286,1297,0,True,False
5384,0.01,1297,1286,1309,12,False,False
5385,0.01,1297,1286,1368,71,False,False
5386,0.01,1297,1286,1327,30,False,False
5387,0.01,1297,1286,1297,0,True,False
5388,0.01,1297,1286,1379,82,False,False
5389,0.01,1297,1286,1340,43,False,False
5390,0.01,1297,1286,1322,25,False,False
5391,0.01,1297,1286,1352,55,False,False
5392,0.01,1297,1286,1353,56,False,False
5393,0.01,1297,1286,1306,9,False,False
5394,0.01,1297,1286,1377,80,False,False
5395,0.01,1297,1286,1297,0,True,False
5396,0.01,1297,1286,1361,64,False,False
5397,0.01,1297,1286,1302,5,False,False
5398,0.01,1297,1286,1340,43,False,False
5399,0.01,1297,1286,1308,11,False,False
5400,0.01,1297,1286,1297,0,True,False
5401,0.01,1297,1286,1419,122,False,False
5402,0.01,1297,1286,1311,14,False,False
5403,0.01,1297,1286,1335,38,False,False
5404,0.01,1297,1286,1328,31,False,False
5405,0.01,1297,1286,1321,24,False,False
5406,0.01,1297,1286,1394,97,False,False
5407,0.01,1297,1286,1356,59,False,False
5408,0.01,1297,1286,1320,23,False,False
5409,0.01,1297,1286,1301,4,False,False
5410,0.01,1297,1286,1317,20,False,False
5411,0.01,1297,1286,1377,80,False,False
5412,0.01,1297,1286,1324,27,False,False
5413,0.01,1297,1286,1321,24,False,False
5414,0.01,1297,1286,1389,92,False,False
5415,0.01,1297,1286,1297,0,True,False
5416,0.01,1297,1286,1388,91,False,False
5417,0.01,1297,1286,1343,46,False,False
5418,0.01,1297,1286,1378,81,False,False
5419,0.01,1297,1286,1324,27,False,False
5420,0.01,1297,1286,1297,0,True,False
5421,0.01,1297,1286,1362,65,False,False
5422,0.01,1297,1286,1309,12,False,False
5423,0.01,1297,1286,1363,66,False,False
5424,0.01,1297,1286,1358,61,False,False
5425,0.01,1297,1286,1297,0,True,False
5426,0.01,1297,1286,1297,0,True,False
5427,0.01,1297,1286,1382,85,False,False
5428,0.01,1297,1286,1297,0,True,False
5429,0.01,1297,1286,1354,57,False,False
5430,0.01,1297,1286,1297,0,True,False
5431,0.01,1297,1286,1354,57,False,False
5432,0.01,1297,1286,1387,90,False,False
5433,0.01,1297,1286,1340,43,False,False
5434,0.01,1297,1286,1356,59,False,False
5435,0.01,1297,1286,1390,93,False,False
5436,0.01,1297,1286,1316,19,False,False
5437,0.01,1297,1286,1371,74,False,False
5438,0.01,1297,1286,1345,48,False,False
5439,0.01,1297,1286,1406,109,False,False
5440,0.01,1297,1286,1349,52,False,False
5441,0.01,1297,1286,1346,49,False,False
5442,0.01,1297,1286,1310,13,False,False
5443,0.01,1297,1286,1297,0,True,False
5444,0.01,1297,1286,1297,0,True,False
5445,0.01,1297,1286,1371,74,False,False
5446,0.01,1297,1286,1297,0,True,False
5447,0.01,1297,1286,1314,17,False,False
5448,0.01,1297,1286,1297,0,True,False
5449,0.01,1297,1286,1297,0,True,False
5450,0.01,1297,1286,1366,69,False,False
5451,0.01,1297,1286,1305,8,False,False
5452,0.01,1297,1286,1359,62,False,False
5453,0.01,1297,1286,1297,0,True,False
5454,0.01,1297,1286,1368,71,False,False
5455,0.01,1297,1286,1300,3,False,False
5456,0.01,1297,1286,1324,27,False,False
5457,0.01,1297,1286,1359,62,False,False
5458,0.01,1297,1286,1308,11,False,False
5459,0.01,1297,1286,1313,16,False,False
5460,0.01,1297,1286,1339,42,False,False
5461,0.01,1297,1286,1397,100,False,False
5462,0.01,1297,1286,1362,65,False,False
5463,0.01,1297,1286,1331,34,False,False
5464,0.01,1297,1286,1299,2,False,False
5465,0.01,1297,1286,1384,87,False,False
5466,0.01,1297,1286,1297,0,True,False
5467,0.01,1297,1286,1371,74,False,False
5468,0.01,1297,1286,1297,0,True,False
5469,0.01,1297,1286,1423,126,False,False
5470,0.01,1297,1286,1318,21,False,False
5471,0.01,1297,1286,1297,0,True,False
5472,0.01,1297,1286,1363,66,False,False
5473,0.01,1297,1286,1297,0,True,False
5474,0.01,1297,1286,1297,0,True,False
5475,0.01,1297,1286,1306,9,False,False
5476,0.01,1297,1286,1328,31,False,False
5477,0.01,1297,1286,1312,15,False,False
5478,0.01,1297,1286,1436,139,False,False
5479,0.01,1297,1286,1297,0,True,False
5480,0.01,1297,1286,1360,63,False,False
5481,0.01,1297,1286,1308,11,False,False
5482,0.01,1297,1286,1297,0,True,False
5483,0.01,1297,1286,1384,87,False,False
5484,0.01,1297,1286,1317,20,False,False
5485,0.01,1297,1286,1408,111,False,False
5486,0.01,1297,1286,1399,102,False,False
5487,0.01,1297,1286,1297,0,True,False
5488,0.01,1297,1286,1341,44,False,False
5489,0.01,1297,1286,1367,70,False,False
5490,0.01,1297,1286,1384,87,False,False
5491,0.01,1297,1286,1355,58,False,False
5492,0.01,1297,1286,1325,28,False,False
5493,0.01,1297,1286,1297,0,True,False
5494,0.01,1297,1286,1302,5,False,False
5495,0.01,1297,1286,1315,18,False,False
5496,0.01,1297,1286,1297,0,True,False
5497,0.01,1297,1286,1297,0,True,False
5498,0.01,1297,1286,1312,15,False,False
5499,0.01,1297,1286,1297,0,True,False
5500,0.01,1297,1286,1358,61,False,False
5501,0.01,1297,1286,1409,112,False,False
5502,0.01,1297,1286,1301,4,False,False
5503,0.01,1297,1286,1344,47,False,False
5504,0.01,1297,1286,1395,98,False,False
5505,0.01,1297,1286,1384,87,False,False
5506,0.01,1297,1286,1313,16,False,False
5507,0.01,1297,1286,1316,19,False,False
5508,0.01,1297,1286,1298,1,False,False
5509,0.01,1297,1286,1355,58,False,False
5510,0.01,1297,1286,1306,9,False,False
5511,0.01,1297,1286,1370,73,False,False
5512,0.01,1297,1286,1297,0,True,False
5513,0.01,1297,1286,1369,72,False,False
5514,0.01,1297,1286,1400,103,False,False
5515,0.01,1297,1286,1297,0,True,False
5516,0.01,1297,1286,1297,0,True,False
5517,0.01,1297,1286,1337,40,False,False
5518,0.01,1297,1286,1310,13,False,False
5519,0.01,1297,1286,1309,12,False,False
5520,0.01,1297,1286,1368,71,False,False
5521,0.01,1297,1286,1297,0,True,False
5522,0.01,1297,1286,1354,57,False,False
5523,0.01,1297,1286,1371,74,False,False
5524,0.01,1297,1286,1297,0,True,False
5525,0.01,1297,1286,1320,23,False,False
5526,0.01,1297,1286,1349,52,False,False
5527,0.01,1297,1286,1297,0,True,False
5528,0.01,1297,1286,1324,27,False,False
5529,0.01,1297,1286,1339,42,False,False
5530,0.01,1297,1286,1375,78,False,False
5531,0.01,1297,1286,1348,51,False,False
5532,0.01,1297,1286,1353,56,False,False
5533,0.01,1297,1286,1379,82,False,False
5534,0.01,1297,1286,1313,16,False,False
5535,0.01,1297,1286,1347,50,False,False
5536,0.01,1297,1286,1331,34,False,False
5537,0.01,1297,1286,1313,16,False,False
5538,0.01,1297,1286,1338,41,False,False
5539,0.01,1297,1286,1358,61,False,False
5540,0.01,1297,1286,1321,24,False,False
5541,0.01,1297,1286,1297,0,True,False
5542,0.01,1297,1286,1377,80,False,False
5543,0.01,1297,1286,1367,70,False,False
5544,0.01,1297,1286,1309,12,False,False
5545,0.01,1297,1286,1338,41,False,False
5546,0.01,1297,1286,1367,70,False,False
5547,0.01,1297,1286,1321,24,False,False
5548,0.01,1297,1286,1397,100,False,False
5549,0.01,1297,1286,1311,14,False,False
5550,0.01,1297,1286,1348,51,False,False
5551,0.01,1297,1286,1377,80,False,False
5552,0.01,1297,1286,1363,66,False,False
5553,0.01,1297,1286,1307,10,False,False
5554,0.01,1297,1286,1321,24,False,False
5555,0.01,1297,1286,1301,4,False,False
5556,0.01,1297,1286,1390,93,False,False
5557,0.01,1297,1286,1401,104,False,False
5558,0.01,1297,1286,1345,48,False,False
5559,0.01,1297,1286,1307,10,False,False
5560,0.01,1297,1286,1318,21,False,False
5561,0.01,1297,1286,1309,12,False,False
5562,0.01,1297,1286,1311,14,False,False
5563,0.01,1297,1286,1320,23,False,False
5564,0.01,1297,1286,1297,0,True,False
5565,0.01,1297,1286,1351,54,False,False
5566,0.01,1297,1286,1357,60,False,False
5567,0.01,1297,1286,1312,15,False,False
5568,0.01,1297,1286,1362,65,False,False
5569,0.01,1297,1286,1347,50,False,False
5570,0.01,1297,1286,1297,0,True,False
5571,0.01,1297,1286,1383,86,False,False
5572,0.01,1297,1286,1382,85,False,False
5573,0.01,1297,1286,1378,81,False,False
5574,0.01,1297,1286,1395,98,False,False
5575,0.01,1297,1286,1326,29,False,False
5576,0.01,1297,1286,1297,0,True,False
5577,0.01,1297,1286,1355,58,False,False
5578,0.01,1297,1286,1365,68,False,False
5579,0.01,1297,1286,1335,38,False,False
5580,0.01,1297,1286,1332,35,False,False
5581,0.01,1297,1286,1384,87,False,False
5582,0.01,1297,1286,1342,45,False,False
5583,0.01,1297,1286,1333,36,False,False
5584,0.01,1297,1286,1331,34,False,False
5585,0.01,1297,1286,1300,3,False,False
5586,0.01,1297,1286,1362,65,False,False
5587,0.01,1297,1286,1335,38,False,False
5588,0.01,1297,1286,1318,21,False,False
5589,0.01,1297,1286,1316,19,False,False
5590,0.01,1297,1286,1402,105,False,False
5591,0.01,1297,1286,1330,33,False,False
5592,0.01,1297,1286,1297,0,True,False
5593,0.01,1297,1286,1369,72,False,False
5594,0.01,1297,1286,1372,75,False,False
5595,0.01,1297,1286,1337,40,False,False
5596,0.01,1297,1286,1375,78,False,False
